file,label,entropy,laplacian_variance,hf_energy_ratio,spectral_slope,noise_entropy,gradient_variance,edge_density,color_uniformity,saturation_mean,dct_energy_ratio
ai_00728.png,1,7.82402,373.862273,0.005859,3.37739,4.960542,5932.705986,0.08942,66.128271,0.555507,0.000314
ai_00729.png,1,7.835017,370.411949,0.003525,3.019676,4.506394,4121.898421,0.032082,64.795091,0.054439,0.000549
ai_00730.png,1,7.612201,283.918356,0.002403,3.059088,4.151805,3800.449995,0.029972,72.850474,0.053805,9.9e-05
ai_00731.png,1,7.708315,4943.909511,0.027231,2.096516,5.998793,12209.088986,0.232109,60.691813,0.469965,0.000542
ai_00732.png,1,7.739513,591.346209,0.007496,3.300145,5.096425,7843.691577,0.102234,57.327434,0.185307,6.6e-05
ai_00733.png,1,7.363655,1778.754874,0.028943,2.908603,5.689702,13046.632498,0.177013,52.920396,0.440993,0.000165
ai_00734.png,1,7.582151,1912.041271,0.02123,2.647462,5.151576,13114.828284,0.100269,58.679363,0.132663,0.000357
ai_00735.png,1,7.692573,1832.588717,0.017188,2.78266,4.560048,13671.611738,0.095356,74.27376,0.424139,0.00026
ai_00736.png,1,7.45351,1286.091533,0.0158,2.896963,4.99262,10618.603765,0.129276,60.185008,0.474367,0.000204
ai_00737.png,1,7.617661,1891.393084,0.012003,2.525144,5.257991,7722.122397,0.135822,60.755178,0.440633,0.000388
ai_00738.png,1,7.668138,1535.419922,0.009412,2.389178,4.907226,4826.498482,0.070782,57.35645,0.558304,0.001156
ai_00739.png,1,7.709743,2525.041758,0.029771,2.842201,5.938611,18170.929526,0.20636,59.487661,0.444033,0.001243
ai_00740.png,1,7.747993,2907.66234,0.044785,2.762801,5.837462,17503.679242,0.230057,57.988367,0.519146,0.001199
ai_00741.png,1,7.777022,1805.155325,0.027976,3.276124,5.494517,23658.058723,0.153664,54.132114,0.456729,0.000355
ai_00742.png,1,7.7434,647.236556,0.005801,2.867911,5.363363,5500.522756,0.091286,66.169941,0.507291,0.000375
ai_00743.png,1,7.738452,795.082751,0.012385,3.394716,5.215647,16261.913544,0.084969,71.142512,0.334878,0.000143
ai_00744.png,1,7.612056,2377.371838,0.023263,2.961915,4.954824,26224.350718,0.113945,63.201513,0.285968,3e-05
ai_00745.png,1,7.413952,663.037458,0.015079,3.505962,4.990235,16478.413028,0.086315,66.299852,0.413368,3.7e-05
ai_00746.png,1,7.378248,475.878628,0.003895,3.25557,3.650547,7125.294368,0.046974,85.430728,0.104034,0.00011
ai_00747.png,1,7.481769,2325.032896,0.022756,2.29838,5.644513,7934.230681,0.146709,51.166663,0.442622,0.001981
ai_00748.png,1,7.795078,4447.402772,0.034524,2.351395,5.717232,15619.663006,0.18766,59.100836,0.439713,0.000665
ai_00749.png,1,7.4757,2216.796348,0.019419,2.866551,4.997724,19650.533503,0.131878,67.977029,0.036407,0.000339
ai_00750.png,1,7.734514,667.204185,0.007665,2.827539,5.1777,4803.248941,0.072224,51.89044,0.405886,0.000165
ai_00751.png,1,7.763254,1533.366655,0.01365,2.438581,5.450234,6666.479126,0.106224,61.428513,0.400217,0.000485
ai_00752.png,1,7.570301,3386.453236,0.040993,2.349947,6.169671,9707.205902,0.268421,40.617526,0.462569,0.003335
ai_00753.png,1,7.691694,649.667767,0.011613,3.505819,4.552022,12988.874432,0.064232,63.007011,0.42937,0.000347
ai_00754.png,1,7.518631,2065.169996,0.01939,2.737383,5.623883,11794.429584,0.194267,70.190799,0.256023,0.00016
ai_00755.png,1,7.679157,854.874424,0.010157,2.958897,5.063636,5517.804245,0.119534,47.453255,0.364477,5.9e-05
ai_00756.png,1,7.448261,618.112911,0.007938,2.931037,4.616041,7106.042556,0.060562,45.2078,0.427566,0.000128
ai_00757.png,1,7.823735,1303.281463,0.018302,3.363633,5.272374,16452.051191,0.11108,64.532694,0.50875,0.000175
ai_00758.png,1,7.837423,462.324591,0.006831,3.386427,4.878613,6462.37936,0.087997,65.434407,0.388379,1.2e-05
ai_00759.png,1,7.714337,3687.354815,0.035274,2.521016,5.883741,15460.60381,0.202923,65.92705,0.443933,0.002074
ai_00760.png,1,7.7879,697.019904,0.007198,3.241718,3.819104,8844.611302,0.054752,70.371818,0.278014,2.4e-05
ai_00761.png,1,7.178155,740.09283,0.009166,2.946961,3.542611,8298.277712,0.055923,35.365657,0.164078,0.000752
ai_00762.png,1,7.537736,2134.042517,0.01886,3.016809,5.112813,20241.617895,0.119324,66.739414,0.390596,0.000357
ai_00763.png,1,7.656306,991.421631,0.016397,3.283089,5.036555,15044.847207,0.111744,67.425747,0.099287,6.5e-05
ai_00764.png,1,7.894951,533.716058,0.003767,2.972813,3.182808,4435.241847,0.043472,74.778442,0.337822,1e-06
ai_00765.png,1,7.741853,2421.594806,0.02883,3.035802,6.025098,19144.947704,0.211166,64.304239,0.238389,0.000702
ai_00766.png,1,7.707394,1457.185423,0.016863,2.696357,5.771621,7736.568608,0.184532,59.278391,0.437601,0.000152
ai_00767.png,1,7.675084,2835.214452,0.028425,2.322711,5.991291,7776.063721,0.23027,45.032762,0.510908,0.002968
ai_00768.png,1,7.061744,1900.006353,0.015009,2.672919,4.429504,14838.327288,0.073421,71.436883,0.076961,0.000873
ai_00769.png,1,7.807802,1520.214825,0.025986,3.125966,5.596639,14674.462928,0.142941,54.881194,0.475869,0.000847
ai_00770.png,1,7.862083,1035.026878,0.012966,3.336208,5.71108,12345.83972,0.164532,57.80086,0.492116,2.6e-05
ai_00771.png,1,7.255228,1093.102879,0.010676,3.333226,4.498004,19358.175805,0.092987,80.440646,0.291258,0.000165
ai_00772.png,1,7.789898,1114.757093,0.005648,2.438098,4.731087,3409.255367,0.050961,58.04557,0.404576,0.000518
ai_00773.png,1,7.800142,2462.183126,0.017698,2.690899,5.878627,11074.963841,0.220428,73.980299,0.551124,0.000231
ai_00774.png,1,7.633848,1488.75663,0.016036,3.165418,5.169323,17393.866135,0.140873,55.787623,0.294006,5e-06
ai_00775.png,1,7.747075,1571.983473,0.014993,2.754308,5.096896,10222.968966,0.122852,58.176959,0.161094,7.1e-05
ai_00776.png,1,7.121494,923.377295,0.011441,3.461828,4.360781,18349.587799,0.084946,64.976785,0.291871,3e-06
ai_00777.png,1,7.886926,2434.099493,0.023605,2.814944,5.726258,18401.13165,0.168537,66.05726,0.298441,0.000504
ai_00778.png,1,7.71154,305.412299,0.003866,3.520989,3.829521,6186.624301,0.055092,66.68878,0.252909,7.7e-05
ai_00779.png,1,7.710647,1175.520191,0.014609,3.118492,5.100737,11996.672649,0.119438,61.24297,0.318502,5.7e-05
ai_00780.png,1,7.464767,1784.791228,0.015905,3.072231,5.11707,21896.907328,0.099174,78.027416,0.133259,0.000289
ai_00781.png,1,7.766947,4050.263567,0.04249,2.709734,5.912511,27156.73655,0.191799,50.955986,0.452498,0.00179
ai_00782.png,1,7.73004,2070.007071,0.019322,2.919159,5.513016,17345.118075,0.136414,63.850693,0.197553,0.0002
ai_00783.png,1,7.600272,1105.054344,0.010639,2.828159,4.511539,9352.112213,0.078648,59.938147,0.345962,0.000167
ai_00784.png,1,7.767631,721.231838,0.015941,3.803947,5.463162,17656.607256,0.12191,65.6361,0.473848,4.9e-05
ai_00785.png,1,7.777496,915.415654,0.010942,3.314954,4.768602,16196.622858,0.08231,74.853868,0.419009,0.000602
ai_00786.png,1,7.580263,1053.156796,0.012919,3.288888,5.11943,16918.210452,0.105583,72.560906,0.117707,0.000509
ai_00787.png,1,7.731728,1230.751103,0.016128,2.943255,4.898986,11940.915077,0.109814,57.605871,0.379355,0.001731
ai_00788.png,1,7.73385,297.582625,0.005007,3.227612,4.709161,4515.519197,0.026802,68.028952,0.048882,9.5e-05
ai_00789.png,1,7.246191,4167.6086,0.035358,2.178028,5.427148,13326.468344,0.171932,50.18487,0.286884,0.000768
ai_00790.png,1,7.841241,2097.422253,0.030403,3.362524,6.016745,28399.398803,0.179455,57.276727,0.274567,0.000164
ai_00791.png,1,7.7872,1653.544675,0.023399,3.231252,5.455104,21892.253059,0.132526,66.179732,0.335935,0.000193
ai_00792.png,1,7.627105,1348.137321,0.027749,3.438507,6.093567,16945.676281,0.200012,54.67408,0.19964,0.000132
ai_00793.png,1,7.729401,1414.048386,0.019285,3.063283,4.883853,13712.846028,0.093403,59.709474,0.358762,0.000173
ai_00794.png,1,7.56806,5777.359743,0.038089,2.272761,6.008745,15963.352922,0.264671,50.716886,0.454957,0.004751
ai_00795.png,1,7.592857,1500.078412,0.025625,3.108974,5.750038,14621.399421,0.155472,60.519942,0.41473,0.000203
ai_00796.png,1,7.817692,3669.101494,0.048498,2.920655,5.748944,31390.996145,0.201614,58.80511,0.694146,0.00086
ai_00797.png,1,7.742529,1164.057031,0.014106,3.08463,4.827653,11605.814275,0.097069,51.717671,0.366073,0.000288
ai_00798.png,1,7.785407,4147.015449,0.038349,2.630143,5.967363,21467.307679,0.24123,60.208831,0.477022,0.002406
ai_00799.png,1,7.758279,408.589603,0.005555,3.37749,4.208217,6193.243023,0.055115,70.329109,0.485242,0.000124
ai_00800.png,1,7.831308,714.489394,0.009977,3.413086,4.69172,14276.639677,0.081287,65.993472,0.045137,0.000105
ai_00801.png,1,7.571219,2000.587682,0.025133,3.185537,5.311707,24112.583977,0.158279,60.05402,0.33797,0.000611
ai_00802.png,1,7.829651,1448.643446,0.016343,3.092944,5.364429,15589.050065,0.120178,62.278829,0.383398,0.000317
ai_00803.png,1,7.567429,3848.050966,0.029696,2.45611,5.625805,17165.867597,0.166321,69.514697,0.292585,0.000317
ai_00804.png,1,7.744515,2892.67958,0.025678,2.674049,5.412869,19196.095136,0.122673,58.221372,0.297178,0.000214
ai_00805.png,1,7.591565,4064.9131,0.028308,2.223669,5.892224,11850.104521,0.185894,53.299802,0.432153,0.012101
ai_00806.png,1,7.085108,304.81454,0.003069,3.189301,3.408494,4517.537727,0.029175,45.940198,0.185121,2.5e-05
ai_00807.png,1,7.78482,2036.137113,0.02421,2.929922,5.755013,15519.738193,0.192646,51.200222,0.356946,0.000184
ai_00808.png,1,7.559666,4652.82122,0.032325,2.332205,6.083748,14311.216281,0.242985,61.035615,0.457697,0.002288
ai_00809.png,1,7.572247,2281.549283,0.021564,3.018636,4.929392,24063.583054,0.143337,73.712891,0.33871,0.000762
ai_00810.png,1,7.151859,378.992511,0.005989,3.434104,4.808334,9184.767949,0.058681,74.082097,0.025271,5.4e-05
ai_00811.png,1,7.746401,2160.460787,0.032878,3.41233,5.345534,32578.239311,0.135757,66.98975,0.447657,7.1e-05
ai_00812.png,1,7.903309,2312.508588,0.029485,3.026478,5.912419,21662.203565,0.210983,51.590465,0.485513,0.000794
ai_00813.png,1,7.904275,849.71771,0.012072,3.379543,5.196536,12765.734432,0.110386,59.961942,0.368098,0.000136
ai_00814.png,1,7.633465,733.482573,0.010043,3.20823,4.966133,9253.377065,0.115471,44.716356,0.433745,0.00016
ai_00815.png,1,7.208681,326.977262,0.00572,3.457672,4.088548,8714.057503,0.052971,74.086151,0.030284,0.000199
ai_00816.png,1,7.024945,1489.720044,0.012279,2.671371,4.992392,8063.406005,0.109447,47.110289,0.399269,0.001275
ai_00817.png,1,7.858495,2308.454538,0.02657,2.72638,5.903738,12856.062886,0.198486,60.081536,0.535279,0.000173
ai_00818.png,1,7.766507,2358.81288,0.02675,2.731853,5.942607,12617.411394,0.196854,42.122661,0.533396,0.000789
ai_00819.png,1,7.398016,1211.613407,0.018073,2.745602,5.692995,5917.421197,0.165375,44.643135,0.380349,0.000513
ai_00820.png,1,7.259909,464.72664,0.007116,3.374432,4.165868,10646.934559,0.045105,62.729766,0.400439,0.000382
ai_00821.png,1,7.441169,338.262195,0.005279,3.212194,5.039585,3626.738937,0.083103,42.386646,0.250585,1.4e-05
ai_00822.png,1,7.890214,791.781974,0.009963,3.02523,5.486279,10053.362643,0.086956,67.695082,0.061854,0.000162
ai_00823.png,1,7.834231,1682.372192,0.020461,3.04088,5.019647,15965.839141,0.119415,60.775061,0.484537,0.000507
ai_00824.png,1,7.902682,1352.958619,0.025697,3.551667,5.910496,22694.250691,0.172886,56.432414,0.399327,0.000101
ai_00825.png,1,7.682412,1756.542814,0.023115,3.058941,5.776579,17127.805166,0.161942,62.138625,0.302608,0.000252
ai_00826.png,1,7.838905,908.057574,0.012324,3.104642,5.536857,8365.305031,0.149979,56.25597,0.505945,0.000238
ai_00827.png,1,7.628557,1608.827972,0.016187,2.963026,4.295287,17055.405791,0.071766,71.689613,0.288624,0.000171
ai_00828.png,1,7.545627,1042.228215,0.013567,3.14891,4.92672,13235.791569,0.077045,58.251319,0.331255,0.000816
ai_00829.png,1,7.952806,1215.370973,0.008341,2.907521,4.760789,7960.914382,0.115791,56.70857,0.559372,5.1e-05
ai_00830.png,1,7.888815,3256.062419,0.028102,2.738637,6.004894,18624.871208,0.210087,62.561288,0.379062,0.000404
ai_00831.png,1,7.818482,1196.298086,0.011071,3.004948,4.768316,11539.958751,0.115677,65.019601,0.306219,0.000689
ai_00832.png,1,7.855203,462.403418,0.007246,3.392387,4.037499,8188.118643,0.062389,69.108356,0.45866,0.000155
ai_00833.png,1,7.77855,5542.367817,0.035166,2.238047,4.771031,17596.115812,0.130585,57.196965,0.40095,0.00195
ai_00834.png,1,7.413375,515.970455,0.003546,2.82268,5.239894,4085.60313,0.022087,71.974066,0.095832,0.000245
ai_00835.png,1,7.737607,2348.507712,0.025809,2.868725,5.410153,21367.619683,0.115314,56.994673,0.382397,0.000143
ai_00836.png,1,7.891458,1801.652101,0.023856,3.071061,5.801852,16696.830911,0.172855,61.01937,0.262573,0.00032
ai_00837.png,1,7.69168,592.633772,0.012066,3.40632,5.263554,11611.559059,0.102802,60.172357,0.076839,0.000182
ai_00838.png,1,7.585127,1364.730866,0.01288,2.994267,4.052215,12030.322793,0.076847,71.402956,0.049911,0.000179
ai_00839.png,1,7.572096,1897.160608,0.024721,2.75145,6.435226,7713.300762,0.25631,43.205177,0.238796,0.000276
ai_00840.png,1,7.675532,3107.66462,0.023578,2.792347,5.615022,21542.493818,0.16375,76.688921,0.038497,0.000291
ai_00841.png,1,7.571254,3146.035764,0.053658,2.754562,6.009317,25202.829219,0.197754,43.169116,0.355408,0.00174
ai_00842.png,1,7.769158,600.607255,0.011217,3.480738,4.752814,10843.051698,0.078659,70.741269,0.540773,3.2e-05
ai_00843.png,1,7.845302,3903.627089,0.043524,2.614522,6.176827,18522.998727,0.237865,53.514804,0.548221,0.001393
ai_00844.png,1,7.832067,2265.411288,0.027502,3.003929,5.699281,20575.80242,0.181908,64.70795,0.382608,0.000623
ai_00845.png,1,7.158462,697.548379,0.021015,3.823011,5.678132,21286.438722,0.094822,64.222337,0.537407,6.7e-05
ai_00846.png,1,7.735672,1985.577679,0.021769,2.883563,4.998567,20888.421853,0.10524,60.09602,0.312091,0.000557
ai_00847.png,1,7.363299,757.231911,0.019015,3.380456,4.917945,14688.926822,0.082729,58.778531,0.388268,0.000232
ai_00848.png,1,7.793196,715.020416,0.009713,3.398346,5.133419,11807.238629,0.102253,60.907142,0.295464,0.000172
ai_00849.png,1,7.432104,661.422531,0.007791,3.06778,4.690093,7536.62948,0.087864,66.278995,0.240598,4e-06
ai_00850.png,1,7.824852,571.513604,0.010386,3.363901,4.314479,10103.186261,0.062988,57.946919,0.361565,0.000471
ai_00851.png,1,7.466384,442.609042,0.004593,3.536452,3.261321,7446.441502,0.03907,88.188804,0.301502,4e-05
ai_00852.png,1,7.299638,3869.733441,0.039174,2.672169,5.726578,23663.71299,0.203934,75.890088,0.094151,0.000568
ai_00853.png,1,7.852001,646.343324,0.005668,3.047508,4.523013,5971.430748,0.059254,65.742468,0.19819,6.9e-05
ai_00854.png,1,7.725936,2153.167821,0.016007,2.665469,5.317838,8969.951163,0.124508,66.179818,0.542369,0.00019
ai_00855.png,1,7.533967,2226.892026,0.033062,3.118402,4.834719,25831.543838,0.12125,63.00578,0.145833,0.001019
ai_00856.png,1,7.629328,2691.971846,0.018283,2.983358,5.059731,16204.675607,0.129612,75.064906,0.267338,0.000954
ai_00857.png,1,7.764398,1735.731219,0.017806,3.055155,5.684819,17362.94785,0.159683,64.242063,0.295186,0.000376
ai_00858.png,1,7.864749,3135.374813,0.017565,2.533369,4.946263,16785.237113,0.123112,64.845415,0.293985,0.001061
ai_00859.png,1,7.365995,1270.074118,0.012564,2.737371,5.353388,9813.255555,0.064804,60.79354,0.405281,5e-05
ai_00860.png,1,7.654399,1622.930499,0.015279,2.720684,5.081388,9762.611766,0.142181,52.066761,0.565493,0.001212
ai_00861.png,1,7.412042,2706.042552,0.020346,2.437179,5.266073,13944.681718,0.157284,41.664052,0.327003,0.001075
ai_00862.png,1,7.397449,1843.370178,0.013983,2.566081,4.602077,10012.057047,0.083237,76.190596,0.383478,0.001879
ai_00863.png,1,7.716174,1828.844148,0.018422,2.791785,5.322681,11967.565314,0.161407,57.039434,0.443224,0.000224
ai_00864.png,1,7.855335,888.315669,0.007544,2.858508,4.489666,6221.166844,0.071812,70.629049,0.390523,0.000294
ai_00865.png,1,7.631141,879.210107,0.012334,3.543619,5.087449,16643.891262,0.119007,57.730456,0.245818,7.1e-05
ai_00866.png,1,7.784883,1729.006205,0.0257,2.710479,5.915732,10736.381426,0.165943,55.466931,0.399028,0.000174
ai_00867.png,1,7.657665,5143.941462,0.041163,2.442596,6.013051,21212.140825,0.231434,59.566064,0.328067,0.003126
ai_00868.png,1,7.584442,2304.457319,0.029302,2.711556,5.521444,16125.212187,0.167038,46.307094,0.46019,0.000547
ai_00869.png,1,7.642299,1314.455352,0.025512,3.704119,5.797517,27176.843483,0.151947,56.226388,0.067477,3.2e-05
ai_00870.png,1,7.653875,2635.829911,0.017103,2.361602,5.353951,9750.984511,0.157928,69.401615,0.419119,0.000656
ai_00871.png,1,7.10381,292.349851,0.002749,2.800417,4.164779,2729.525463,0.022381,53.276171,0.102379,0.000171
ai_00872.png,1,7.655638,1395.628379,0.017028,2.727786,5.155997,10281.758979,0.091034,60.004222,0.271916,4.3e-05
ai_00873.png,1,7.698845,250.08668,0.004957,3.530229,3.791938,5459.782048,0.047966,75.166262,0.607185,2.1e-05
ai_00874.png,1,7.604149,2571.263049,0.016983,2.677226,4.630082,16980.742148,0.130451,70.865454,0.418958,7.2e-05
ai_00875.png,1,7.497958,4325.738563,0.060875,2.118044,5.913457,11253.946086,0.229385,37.670415,0.728882,0.001184
ai_00876.png,1,7.320229,425.84598,0.006181,3.410102,4.407491,9092.149613,0.045723,81.221472,0.038962,0.00013
ai_00877.png,1,7.784593,105.48379,0.00275,3.682477,3.841209,3687.086716,0.016674,66.811914,0.611651,3.1e-05
ai_00878.png,1,7.58689,338.661132,0.006785,3.23882,4.302016,6054.009911,0.043831,42.423839,0.42084,0.000205
ai_00879.png,1,7.678256,5192.85183,0.052361,2.684627,5.889494,29753.335527,0.225166,58.931446,0.428503,0.001383
ai_00880.png,1,7.57762,748.788618,0.01723,3.653086,4.93532,16278.706139,0.075108,71.758298,0.360958,0.00014
ai_00881.png,1,7.760709,1724.023761,0.01409,2.574116,5.314385,8816.307894,0.156517,60.405117,0.231669,0.000642
ai_00882.png,1,7.806042,3092.906633,0.027535,2.720379,6.34447,14797.925635,0.26762,57.075871,0.379373,0.000402
ai_00883.png,1,7.790478,1019.014583,0.013683,3.374927,4.665244,14812.690732,0.090733,62.746436,0.241772,5.9e-05
ai_00884.png,1,7.377106,1678.468093,0.034694,3.390115,5.527933,23186.203547,0.17046,58.561031,0.438991,0.000394
ai_00885.png,1,7.502089,3593.204529,0.035342,2.139536,5.70084,11482.097869,0.216209,45.947826,0.647642,0.005748
ai_00886.png,1,7.687894,1215.422048,0.02718,3.717683,5.993103,23075.300161,0.187748,66.779397,0.470091,0.000112
ai_00887.png,1,7.497519,1458.177507,0.016568,2.858239,5.157939,12345.698857,0.128014,57.206886,0.067772,0.000286
ai_00888.png,1,7.693595,1511.521189,0.013849,2.92834,4.741739,14431.259727,0.104839,65.174808,0.088981,0.000921
ai_00889.png,1,7.42771,944.491114,0.009693,2.522839,4.325717,4827.430054,0.107708,52.390249,0.262779,5.4e-05
ai_00890.png,1,7.635167,3334.603744,0.030981,2.387314,4.983651,13707.954876,0.140724,58.189683,0.308542,0.000215
ai_00891.png,1,7.650396,1135.697349,0.01858,3.308079,4.719761,16108.783257,0.103432,60.160013,0.359228,0.000231
ai_00892.png,1,7.828075,1520.580173,0.018146,3.168289,5.337099,14237.152983,0.130955,68.997175,0.443262,0.000341
ai_00893.png,1,7.534238,828.460165,0.018245,3.936541,4.86408,23170.887811,0.089989,68.224884,0.16048,4.9e-05
ai_00894.png,1,7.539715,310.3663,0.004516,3.247903,4.218881,5251.740753,0.047413,51.127338,0.256087,1.1e-05
ai_00895.png,1,7.437118,1537.533418,0.022225,3.366819,5.46507,21528.939841,0.135292,61.155889,0.04213,0.000478
ai_00896.png,1,7.716121,417.110255,0.006151,3.505874,5.029709,7766.304997,0.087719,57.24532,0.228225,8.5e-05
ai_00897.png,1,7.849498,1318.721097,0.009113,2.810369,4.737577,7343.376374,0.105194,65.720217,0.036047,0.000192
ai_00898.png,1,7.769982,4869.064765,0.031799,2.41385,5.597501,22756.176515,0.160091,63.173671,0.239363,0.002336
ai_00899.png,1,7.664279,1203.882142,0.014926,2.934824,4.740382,14182.47703,0.071022,67.889838,0.099118,0.000119
ai_00900.png,1,7.72157,1527.763191,0.018816,2.901229,5.200347,15470.226015,0.082741,60.722426,0.33884,0.000555
ai_00901.png,1,7.707129,586.439257,0.007574,3.027864,5.527782,4612.12724,0.099758,57.777776,0.463952,4.4e-05
ai_00902.png,1,7.718822,1190.459038,0.017998,3.534964,5.468113,21759.352791,0.161362,68.262457,0.411319,0.00011
ai_00903.png,1,7.68115,1142.448261,0.013772,3.049853,4.662952,11115.626041,0.114983,57.367227,0.300017,0.000936
ai_00904.png,1,7.775283,770.42758,0.014119,3.426515,4.274876,12329.11661,0.103333,68.03209,0.669811,0.000802
ai_00905.png,1,7.530398,3694.792696,0.030746,2.529756,5.630491,16479.648379,0.207043,58.000384,0.394387,0.001075
ai_00906.png,1,7.713043,449.791758,0.008312,3.780087,3.393194,12951.163621,0.031059,72.744288,0.029417,6.4e-05
ai_00907.png,1,7.086881,541.248104,0.006901,3.273881,3.360381,8232.308765,0.051918,71.713235,0.516163,0.000605
ai_00908.png,1,7.861468,667.523893,0.01139,3.475301,4.422152,12069.929227,0.075069,60.772681,0.314823,3.4e-05
ai_00909.png,1,7.557722,3864.644281,0.024272,2.425975,5.679029,17081.33358,0.211536,70.896334,0.27602,0.003798
